14,19,12,31,7,,,,,,,,,,,,,,,,,,
14,18,6,19,12,,,,,,,,,,,,,,,,,,
14,18,27,,,,,,,,,,,,,,,,,,,,
20,18,30,28,12,18,6,12,,,,,,,,,,,,,,,
14,12,18,12,,,,,,,,,,,,,,,,,,,
14,31,7,12,19,12,,,,,,,,,,,,,,,,,
14,30,18,20,3,12,12,6,3,7,13,18,27,,,,,,,,,,
1,7,12,11,26,3,12,12,3,13,18,27,,,,,,,,,,,
14,17,7,12,20,24,26,6,3,12,,,,,,,,,,,,,
14,12,6,18,,,,,,,,,,,,,,,,,,,
33,6,18,27,28,3,8,13,,,,,,,,,,,,,,,
18,19,12,31,7,7,12,,,,,,,,,,,,,,,,
18,30,28,20,28,6,18,,,,,,,,,,,,,,,,
36,18,26,12,20,24,26,18,,,,,,,,,,,,,,,
18,30,20,1,33,3,12,18,11,26,,,,,,,,,,,,,
36,26,3,7,12,24,26,6,18,6,12,,,,,,,,,,,,
18,30,20,26,6,18,11,26,24,26,6,14,,,,,,,,,,,
18,27,3,12,12,,,,,,,,,,,,,,,,,,
14,31,7,6,18,,,,,,,,,,,,,,,,,,
14,12,11,26,6,18,,,,,,,,,,,,,,,,,
36,3,12,27,24,18,2,,,,,,,,,,,,,,,,
20,31,3,12,24,26,19,13,3,12,,,,,,,,,,,,,
36,18,26,24,26,12,,,,,,,,,,,,,,,,,
6,12,18,30,19,12,6,14,6,3,14,,,,,,,,,,,,
14,27,6,18,27,20,26,3,13,6,19,12,1,27,24,26,20,6,19,12,,,
6,18,30,18,18,30,28,24,26,3,6,18,,,,,,,,,,,
1,18,31,3,13,30,6,6,3,12,12,,,,,,,,,,,,
36,18,26,6,14,1,27,23,3,12,6,14,12,,,,,,,,,,
18,27,24,14,12,,,,,,,,,,,,,,,,,,
28,12,1,30,6,3,12,31,29,6,19,14,14,1,12,13,,,,,,,
18,27,14,14,,,,,,,,,,,,,,,,,,,
18,27,28,6,14,11,26,,,,,,,,,,,,,,,,
14,11,18,26,3,12,,,,,,,,,,,,,,,,,
6,20,14,18,27,28,18,11,26,14,1,18,,,,,,,,,,,
12,6,13,18,23,,,,,,,,,,,,,,,,,,
6,20,14,11,18,26,,,,,,,,,,,,,,,,,
12,30,6,35,18,30,3,12,,,,,,,,,,,,,,,
18,30,6,7,6,12,6,18,31,20,29,,,,,,,,,,,,
13,6,19,12,1,12,3,31,20,,,,,,,,,,,,,,
14,20,31,24,19,12,,,,,,,,,,,,,,,,,
8,12,6,3,12,13,12,6,18,30,18,,,,,,,,,,,,
18,31,19,9,12,,,,,,,,,,,,,,,,,,
14,27,14,17,19,9,12,,,,,,,,,,,,,,,,
14,14,20,7,17,19,9,12,,,,,,,,,,,,,,,
14,-1,7,12,17,19,9,12,,,,,,,,,,,,,,,
12,27,7,17,19,9,12,,,,,,,,,,,,,,,,
12,14,12,14,17,19,9,12,,,,,,,,,,,,,,,
12,14,12,14,17,19,9,12,,,,,,,,,,,,,,,
14,27,14,17,19,9,12,,,,,,,,,,,,,,,,
14,27,14,17,19,9,12,12,,,,,,,,,,,,,,,
14,27,14,17,19,9,12,12,,,,,,,,,,,,,,,
14,27,14,17,19,9,-1,12,,,,,,,,,,,,,,,
14,27,14,17,19,12,12,,,,,,,,,,,,,,,,
14,27,14,17,19,12,12,12,,,,,,,,,,,,,,,
14,27,14,17,19,12,12,12,,,,,,,,,,,,,,,
14,27,14,17,19,12,12,12,,,,,,,,,,,,,,,
14,27,14,17,19,12,9,12,,,,,,,,,,,,,,,
18,30,18,11,26,3,12,,,,,,,,,,,,,,,,
12,12,14,1,18,6,18,30,3,13,,,,,,,,,,,,,
3,11,26,6,33,18,30,24,26,,,,,,,,,,,,,,
6,18,12,,,,,,,,,,,,,,,,,,,,
18,30,19,29,1,29,6,7,13,,,,,,,,,,,,,,
20,30,19,13,,,,,,,,,,,,,,,,,,,
14,24,26,6,20,20,18,30,6,12,6,13,,,,,,,,,,,
6,12,31,13,30,20,26,24,26,18,26,,,,,,,,,,,,
20,20,18,30,29,19,13,29,23,1,27,6,16,,,,,,,,,,
18,30,19,13,,,,,,,,,,,,,,,,,,,
35,18,30,12,12,20,20,6,3,14,12,,,,,,,,,,,,
35,30,18,26,3,12,,,,,,,,,,,,,,,,,
36,30,6,12,6,18,31,,,,,,,,,,,,,,,,
6,3,12,18,31,7,35,7,11,26,6,3,14,12,13,,,,,,,,
6,18,30,3,13,20,30,18,30,,,,,,,,,,,,,,
18,30,18,30,6,33,29,6,3,14,12,,,,,,,,,,,,
18,30,18,31,6,28,,,,,,,,,,,,,,,,,
14,14,6,19,12,11,26,28,3,12,,,,,,,,,,,,,
36,18,26,7,24,19,3,7,6,19,12,32,18,20,30,20,20,29,,,,,
14,11,18,26,7,3,7,12,,,,,,,,,,,,,,,
14,18,27,20,26,3,12,14,,,,,,,,,,,,,,,
33,30,18,29,6,14,,,,,,,,,,,,,,,,,
18,27,29,,,,,,,,,,,,,,,,,,,,
14,12,12,18,24,14,14,,,,,,,,,,,,,,,,
18,11,20,26,19,12,6,19,12,31,13,,,,,,,,,,,,
14,18,30,28,19,12,6,3,7,14,14,,,,,,,,,,,,
12,27,19,8,12,,,,,,,,,,,,,,,,,,
12,26,24,18,6,3,12,,,,,,,,,,,,,,,,
20,18,31,7,6,18,,,,,,,,,,,,,,,,,
20,30,18,30,1,26,18,35,18,30,3,12,1,6,35,7,,,,,,,
7,6,18,27,1,18,30,24,26,3,12,13,6,18,,,,,,,,,
18,20,7,19,12,,,,,,,,,,,,,,,,,,
20,20,31,33,18,30,28,24,26,29,6,19,12,,,,,,,,,,
18,30,20,29,6,19,12,12,32,31,29,20,3,12,,,,,,,,,
3,13,30,3,7,28,12,13,12,6,19,12,1,12,12,1,7,13,,,,,
20,12,13,11,26,3,12,24,26,6,18,30,24,26,3,13,21,20,,,,,
20,18,30,29,3,12,12,12,6,11,26,18,26,6,7,13,,,,,,,
18,30,3,12,12,19,7,12,1,3,12,12,12,30,3,29,12,,,,,,
18,3,12,32,19,7,12,31,29,3,12,,,,,,,,,,,,
18,30,6,18,27,20,18,30,24,26,19,12,13,20,12,1,12,,,,,,
6,33,18,30,29,18,6,3,12,18,30,,,,,,,,,,,,
6,18,11,26,24,26,6,3,12,13,26,12,3,7,24,14,14,,,,,,
1,18,11,26,6,19,12,20,,,,,,,,,,,,,,,
18,30,24,26,6,14,7,,,,,,,,,,,,,,,,
36,18,28,3,12,,,,,,,,,,,,,,,,,,
36,18,27,12,13,,,,,,,,,,,,,,,,,,
14,27,18,24,26,3,24,14,14,13,,,,,,,,,,,,,
20,18,30,3,12,12,6,3,12,24,26,20,1,7,,,,,,,,,
4,31,3,12,6,13,6,19,12,12,,,,,,,,,,,,,
18,30,20,28,12,1,13,30,8,6,18,30,,,,,,,,,,,
14,18,26,18,,,,,,,,,,,,,,,,,,,
14,18,30,19,13,6,3,7,12,24,26,6,3,7,6,19,7,12,13,,,,
18,11,26,29,13,24,3,12,1,11,20,26,21,7,6,7,12,,,,,,
20,31,35,18,11,26,,,,,,,,,,,,,,,,,
14,18,14,6,28,6,6,,,,,,,,,,,,,,,,
36,20,26,18,6,28,3,12,,,,,,,,,,,,,,,
3,31,33,18,27,6,14,,,,,,,,,,,,,,,,
14,31,20,3,12,1,18,30,3,3,7,13,1,13,24,12,20,,,,,,
3,27,18,24,26,20,20,6,28,13,,,,,,,,,,,,,
13,3,12,6,19,12,,,,,,,,,,,,,,,,,
18,11,26,18,,,,,,,,,,,,,,,,,,,
3,13,30,12,18,,,,,,,,,,,,,,,,,,
9,14,14,14,30,18,30,6,3,12,28,,,,,,,,,,,,
18,11,26,18,7,6,24,3,12,12,,,,,,,,,,,,,
13,1,18,11,26,6,12,,,,,,,,,,,,,,,,
18,11,26,18,3,12,,,,,,,,,,,,,,,,,
14,18,11,29,18,1,27,24,26,7,,,,,,,,,,,,,
18,30,18,30,6,3,12,1,26,20,26,35,3,11,26,,,,,,,,
18,30,28,6,18,11,26,24,26,,,,,,,,,,,,,,
18,11,26,18,23,6,18,11,26,,,,,,,,,,,,,,
36,18,31,3,12,1,20,8,,,,,,,,,,,,,,,
3,12,24,26,20,11,26,20,18,27,,,,,,,,,,,,,
20,18,31,3,12,6,3,12,11,26,3,12,6,3,7,12,14,27,,,,,
6,19,12,3,12,31,24,26,6,12,6,3,13,,,,,,,,,,
1,18,30,20,29,29,6,12,,,,,,,,,,,,,,,
35,30,20,18,30,,,,,,,,,,,,,,,,,,
3,35,18,30,29,3,7,13,,,,,,,,,,,,,,,
6,20,7,24,7,12,13,18,11,26,21,6,3,13,20,28,29,6,12,,,,
6,14,11,26,7,8,7,13,18,11,26,3,7,12,13,3,12,31,,,,,
18,27,33,18,11,,,,,,,,,,,,,,,,,,
14,14,12,32,18,20,27,-1,1,27,18,27,,,,,,,,,,,
7,13,30,29,19,20,14,17,9,7,12,,,,,,,,,,,,
6,19,12,14,14,14,14,14,27,3,7,12,24,14,,,,,,,,,
6,19,12,12,12,6,3,12,27,29,28,3,12,24,3,12,6,12,,,,,
14,6,3,13,11,26,13,6,7,3,12,6,12,18,27,,,,,,,,
12,27,12,19,12,13,34,12,18,11,26,24,26,23,3,12,,,,,,,
28,6,14,27,3,12,3,12,27,24,26,3,12,32,11,26,18,,,,,,
18,31,20,29,29,3,12,1,31,20,26,18,14,27,,,,,,,,,
36,18,26,28,18,30,6,3,12,,,,,,,,,,,,,,
6,20,30,20,26,24,26,18,3,12,,,,,,,,,,,,,
20,29,6,18,1,18,20,30,18,,,,,,,,,,,,,,
18,27,14,3,12,6,18,,,,,,,,,,,,,,,,
12,27,18,30,29,6,3,12,,,,,,,,,,,,,,,
6,20,26,18,26,1,18,11,26,18,24,18,,,,,,,,,,,
14,18,20,20,6,19,12,12,,,,,,,,,,,,,,,
1,20,20,31,6,18,1,14,30,28,24,26,20,7,6,14,,,,,,,
18,30,6,18,30,29,18,27,23,,,,,,,,,,,,,,
6,18,30,29,6,7,12,18,30,,,,,,,,,,,,,,
18,30,3,12,6,7,13,6,3,12,,,,,,,,,,,,,
18,11,26,29,7,24,26,18,26,18,,,,,,,,,,,,,
18,20,11,18,26,,,,,,,,,,,,,,,,,,
1,6,3,31,3,12,30,20,26,6,18,-1,18,11,26,18,3,12,,,,,
6,27,18,,,,,,,,,,,,,,,,,,,,
14,18,6,3,12,-1,18,30,18,,,,,,,,,,,,,,
18,27,20,7,6,12,18,11,20,26,18,,,,,,,,,,,,
35,11,18,26,23,24,26,23,19,7,12,,,,,,,,,,,,
18,11,26,6,18,11,26,20,,,,,,,,,,,,,,,
18,11,26,19,12,12,,,,,,,,,,,,,,,,,
6,18,31,18,31,7,18,,,,,,,,,,,,,,,,
18,11,26,18,14,,,,,,,,,,,,,,,,,,
14,31,24,26,18,1,6,18,31,20,18,11,26,24,26,6,18,27,3,12,,,
14,27,19,7,12,12,,,,,,,,,,,,,,,,,
25,18,30,28,12,-1,1,18,30,29,6,3,12,18,30,29,,,,,,,
18,11,26,18,6,3,12,,,,,,,,,,,,,,,,
18,27,3,13,24,14,1,14,14,,,,,,,,,,,,,,
14,19,12,12,12,12,,,,,,,,,,,,,,,,,
14,14,1,18,27,,,,,,,,,,,,,,,,,,
6,7,13,20,26,24,26,3,7,12,6,12,18,1,28,35,14,1,14,13,,,
6,3,31,20,26,3,12,20,26,18,26,,,,,,,,,,,,
6,18,30,3,7,13,13,7,13,26,7,18,30,,,,,,,,,,
6,18,11,20,26,3,12,18,11,26,29,14,14,14,14,14,14,14,,,,,
14,3,31,6,19,12,,,,,,,,,,,,,,,,,
1,18,31,20,26,28,3,12,6,14,24,26,,,,,,,,,,,
6,14,31,28,12,12,18,30,,,,,,,,,,,,,,,
18,18,30,20,29,18,6,3,1,30,29,28,6,18,,,,,,,,,
14,18,30,20,1,13,30,28,20,,,,,,,,,,,,,,
12,33,30,20,18,26,,,,,,,,,,,,,,,,,
14,18,30,7,24,12,18,1,18,11,26,24,26,24,26,3,12,6,14,14,14,,
6,4,31,12,6,18,11,26,6,18,11,6,12,26,20,29,,,,,,,
12,20,27,8,7,6,19,12,,,,,,,,,,,,,,,
6,3,7,12,27,20,29,18,27,6,18,11,26,6,3,12,6,3,12,,,,
18,30,29,28,24,7,18,24,26,23,6,12,20,6,18,30,6,3,12,,,,
18,30,18,30,7,12,1,26,18,26,6,18,30,12,,,,,,,,,
18,31,6,3,12,28,6,18,,,,,,,,,,,,,,,
18,30,18,30,20,1,26,18,26,6,18,30,24,26,,,,,,,,,
18,18,20,27,6,19,12,1,20,27,24,26,12,18,,,,,,,,,
3,12,31,7,6,18,31,12,6,7,12,,,,,,,,,,,,
18,30,20,26,6,3,31,6,14,1,18,3,12,3,12,1,6,4,31,20,2,,
20,30,24,26,19,12,6,3,14,12,,,,,,,,,,,,,
18,11,26,18,6,3,12,,,,,,,,,,,,,,,,
14,24,26,20,7,24,26,3,24,18,1,20,31,3,12,18,27,6,12,,,,
14,3,11,26,18,28,18,30,,,,,,,,,,,,,,,
3,14,6,14,15,3,12,12,12,3,12,31,7,12,24,26,19,12,31,,,,
14,17,12,18,27,,,,,,,,,,,,,,,,,,
18,30,18,20,27,3,12,,,,,,,,,,,,,,,,
36,20,18,26,6,14,12,,,,,,,,,,,,,,,,
18,11,26,20,24,18,20,6,18,30,12,,,,,,,,,,,,
20,30,19,12,,,,,,,,,,,,,,,,,,,
14,6,18,30,20,28,12,6,6,19,7,13,,,,,,,,,,,
14,27,19,13,1,27,20,26,24,26,,,,,,,,,,,,,
14,18,20,20,,,,,,,,,,,,,,,,,,,
1,12,18,31,,,,,,,,,,,,,,,,,,,
18,30,6,14,14,6,19,12,6,14,,,,,,,,,,,,,
6,3,12,31,6,11,26,21,12,18,11,26,18,,,,,,,,,,
18,30,6,17,35,13,20,30,,,,,,,,,,,,,,,
18,27,18,11,26,20,24,18,,,,,,,,,,,,,,,
6,18,31,20,18,11,26,18,26,,,,,,,,,,,,,,
18,30,18,30,28,12,18,6,,,,,,,,,,,,,,,
36,18,30,18,14,,,,,,,,,,,,,,,,,,
14,18,27,12,12,18,3,13,6,3,13,30,20,28,6,,,,,,,,
3,12,31,18,11,26,3,7,12,31,,,,,,,,,,,,,
33,31,19,12,6,12,6,14,,,,,,,,,,,,,,,
6,4,31,12,20,18,30,26,18,26,,,,,,,,,,,,,
1,19,12,11,20,26,20,6,7,14,,,,,,,,,,,,,
18,27,7,12,18,6,,,,,,,,,,,,,,,,,
1,18,27,23,7,12,17,7,,,,,,,,,,,,,,,
18,30,18,24,26,18,24,18,,,,,,,,,,,,,,,
18,30,20,26,6,24,7,1,12,,,,,,,,,,,,,,
14,18,14,,,,,,,,,,,,,,,,,,,,
12,27,18,,,,,,,,,,,,,,,,,,,,
6,18,30,20,26,6,18,18,11,26,18,30,20,26,7,,,,,,,,
18,11,20,26,6,,,,,,,,,,,,,,,,,,
1,20,18,30,3,12,27,20,,,,,,,,,,,,,,,
14,18,30,6,12,12,,,,,,,,,,,,,,,,,
14,18,30,20,20,6,18,,,,,,,,,,,,,,,,
18,11,26,29,,,,,,,,,,,,,,,,,,,
36,18,30,18,18,20,30,3,12,12,,,,,,,,,,,,,
18,30,29,29,19,12,,,,,,,,,,,,,,,,,
1,30,18,26,18,7,,,,,,,,,,,,,,,,,
6,3,7,12,18,30,20,6,15,,,,,,,,,,,,,,
18,30,29,14,1,30,20,26,18,6,20,6,14,,,,,,,,,,
18,30,6,18,31,27,28,6,14,14,,,,,,,,,,,,,
6,20,18,30,24,26,33,18,30,23,24,,,,,,,,,,,,
36,18,26,3,14,,,,,,,,,,,,,,,,,,
3,7,13,11,26,13,1,12,13,18,27,,,,,,,,,,,,
18,30,24,26,18,6,3,12,,,,,,,,,,,,,,,
1,3,31,20,19,20,12,,,,,,,,,,,,,,,,
3,13,30,18,27,28,7,13,,,,,,,,,,,,,,,
6,35,27,3,14,6,28,20,6,13,32,18,11,26,7,24,26,,,,,,
1,18,1,13,27,20,27,3,12,12,,,,,,,,,,,,,
18,30,20,26,18,11,26,20,6,18,1,18,30,20,20,7,,,,,,,
1,20,3,12,27,18,13,19,12,12,12,,,,,,,,,,,,
3,12,31,7,29,1,19,12,27,20,29,,,,,,,,,,,,
14,18,30,20,26,24,26,6,18,,,,,,,,,,,,,,
14,18,30,20,29,3,1,26,18,26,6,3,31,3,12,,,,,,,,
18,11,26,13,26,3,1,20,18,,,,,,,,,,,,,,
36,20,24,18,20,,,,,,,,,,,,,,,,,,
18,30,20,26,3,30,33,18,30,28,6,,,,,,,,,,,,
18,30,6,18,11,26,3,,,,,,,,,,,,,,,,
18,30,20,20,29,3,12,6,20,1,20,18,31,20,6,12,,,,,,,
20,18,27,20,26,7,12,6,18,27,28,12,12,,,,,,,,,,
13,24,18,31,6,19,12,6,3,14,,,,,,,,,,,,,
18,30,3,14,31,7,24,26,18,,,,,,,,,,,,,,
14,19,13,,,,,,,,,,,,,,,,,,,,
6,18,31,14,6,18,18,11,26,24,26,6,1,12,23,14,,,,,,,
18,27,18,11,20,26,,,,,,,,,,,,,,,,,
18,30,18,,,,,,,,,,,,,,,,,,,,
6,18,30,28,3,7,13,26,7,18,30,1,12,18,6,,,,,,,,
13,6,20,6,28,18,,,,,,,,,,,,,,,,,
18,30,28,12,7,12,13,1,27,3,2,,,,,,,,,,,,
36,18,26,7,13,,,,,,,,,,,,,,,,,,
18,11,26,18,24,26,7,,,,,,,,,,,,,,,,
36,18,6,3,3,12,,,,,,,,,,,,,,,,,
6,18,27,20,6,18,11,26,24,26,3,12,6,13,32,27,23,,,,,,
18,30,18,30,30,6,20,,,,,,,,,,,,,,,,
36,18,30,12,6,3,,,,,,,,,,,,,,,,,
18,20,30,29,3,12,6,19,12,,,,,,,,,,,,,,
13,6,28,3,24,18,,,,,,,,,,,,,,,,,
18,11,26,14,3,12,6,19,12,6,3,13,,,,,,,,,,,
18,30,24,26,18,,,,,,,,,,,,,,,,,,
14,18,35,7,18,30,24,26,20,6,12,6,3,12,6,12,12,6,,,,,
18,30,7,18,27,29,20,24,26,12,1,12,,,,,,,,,,,
18,27,3,7,12,27,3,7,12,,,,,,,,,,,,,,
18,27,7,12,3,6,18,4,,,,,,,,,,,,,,,
18,30,3,2,27,3,20,7,12,,,,,,,,,,,,,,
14,14,6,19,12,,,,,,,,,,,,,,,,,,
6,18,30,29,6,18,11,26,12,1,27,20,6,7,13,,,,,,,,
18,27,20,20,6,18,,,,,,,,,,,,,,,,,
18,27,20,29,18,,,,,,,,,,,,,,,,,,
3,13,30,3,12,12,7,6,7,13,32,31,18,3,7,12,12,12,,,,,
3,12,6,18,,,,,,,,,,,,,,,,,,,
18,27,6,3,12,12,1,18,20,27,3,12,6,3,1,28,3,14,,,,,
13,6,9,15,11,26,24,26,19,12,6,3,12,31,,,,,,,,,
33,30,18,26,6,3,,,,,,,,,,,,,,,,,
3,27,3,7,12,18,27,18,,,,,,,,,,,,,,,
18,20,30,-1,6,3,7,12,12,17,12,,,,,,,,,,,,
18,30,20,6,6,12,6,18,30,,,,,,,,,,,,,,
13,1,26,12,18,6,18,30,3,13,,,,,,,,,,,,,
18,30,20,26,24,26,29,1,18,30,18,11,26,3,7,12,24,3,12,13,,,
6,18,30,13,20,30,18,30,,,,,,,,,,,,,,,
14,18,30,6,18,30,13,,,,,,,,,,,,,,,,
36,18,30,6,28,,,,,,,,,,,,,,,,,,
6,20,11,18,26,23,3,7,12,6,12,18,30,23,6,18,,,,,,,
36,18,30,20,7,,,,,,,,,,,,,,,,,,
32,12,11,18,26,28,6,7,14,,,,,,,,,,,,,,
6,18,30,20,26,7,,,,,,,,,,,,,,,,,
36,18,28,6,28,12,,,,,,,,,,,,,,,,,
14,18,27,12,12,3,12,,,,,,,,,,,,,,,,
18,30,23,3,14,18,27,13,30,,,,,,,,,,,,,,
18,30,7,18,27,3,7,12,6,12,6,20,28,13,18,27,20,29,23,6,20,,
3,12,28,27,7,20,6,18,11,20,26,24,26,2,20,,,,,,,,
18,30,18,11,26,18,11,,,,,,,,,,,,,,,,
18,27,3,12,12,32,20,27,3,12,,,,,,,,,,,,,
14,20,26,6,18,20,27,,,,,,,,,,,,,,,,
18,27,28,20,24,12,18,6,20,,,,,,,,,,,,,,
20,30,3,12,35,18,30,3,12,,,,,,,,,,,,,,
14,18,30,19,7,12,14,17,3,20,24,26,3,13,,,,,,,,,
13,6,19,12,1,26,20,24,12,6,18,,,,,,,,,,,,
3,27,20,18,30,6,6,18,31,30,6,,,,,,,,,,,,
3,9,18,30,20,27,6,19,12,12,12,20,6,3,12,,,,,,,,
20,18,30,3,13,-1,28,18,-1,27,6,18,27,7,,,,,,,,,
18,30,14,27,13,20,18,30,18,27,18,,,,,,,,,,,,
14,-1,20,18,11,26,24,26,19,,,,,,,,,,,,,,
18,30,18,11,26,7,6,18,24,26,2,,,,,,,,,,,,
36,18,28,3,12,,,,,,,,,,,,,,,,,,
18,31,6,12,8,12,18,3,12,6,14,,,,,,,,,,,,
18,30,20,6,18,20,29,29,3,12,6,14,13,,,,,,,,,,
18,30,20,26,3,12,23,19,12,32,11,26,14,11,18,26,24,26,,,,,
36,7,24,26,7,6,18,30,,,,,,,,,,,,,,,
13,31,18,11,6,3,12,,,,,,,,,,,,,,,,
33,27,19,12,,,,,,,,,,,,,,,,,,,
1,18,28,6,14,17,12,14,12,,,,,,,,,,,,,,
18,30,3,13,,,,,,,,,,,,,,,,,,,
18,30,20,28,24,14,14,6,13,,,,,,,,,,,,,,
18,11,26,24,26,6,6,19,,,,,,,,,,,,,,,
14,18,6,18,7,12,18,30,18,,,,,,,,,,,,,,
36,18,20,26,3,12,20,,,,,,,,,,,,,,,,
18,27,3,12,31,20,28,19,13,,,,,,,,,,,,,,
18,27,18,31,13,24,26,29,20,,,,,,,,,,,,,,
6,12,18,27,18,11,26,19,12,13,6,3,14,,,,,,,,,,
6,2,12,18,30,28,3,14,24,26,14,12,18,,,,,,,,,,
14,1,18,30,28,6,3,12,,,,,,,,,,,,,,,
18,11,26,18,7,6,3,7,12,,,,,,,,,,,,,,
1,18,27,3,12,,,,,,,,,,,,,,,,,,
6,18,31,14,12,18,30,6,18,7,1,20,18,11,26,20,24,18,,,,,
14,19,13,,,,,,,,,,,,,,,,,,,,
12,20,18,11,26,24,18,31,6,,,,,,,,,,,,,,
20,7,6,18,27,3,12,,,,,,,,,,,,,,,,
1,8,6,18,30,,,,,,,,,,,,,,,,,,
20,31,3,7,12,24,26,24,26,19,7,13,6,7,12,1,7,6,7,,,,
6,20,6,18,30,12,6,14,14,14,14,20,24,18,20,18,31,11,26,,,,
20,6,6,18,30,20,26,28,3,12,11,26,7,1,7,6,14,,,,,,
18,30,20,26,3,7,12,6,14,20,7,,,,,,,,,,,,
18,30,3,7,7,12,6,14,6,3,7,,,,,,,,,,,,
18,30,3,12,6,14,,,,,,,,,,,,,,,,,
18,30,20,7,13,6,3,12,6,14,,,,,,,,,,,,,
3,12,6,18,31,,,,,,,,,,,,,,,,,,
14,14,14,12,6,12,13,6,14,14,,,,,,,,,,,,,
12,12,3,24,12,6,19,7,12,,,,,,,,,,,,,,
14,1,14,14,14,7,12,12,17,12,6,3,6,18,30,3,28,12,24,26,,,
14,18,11,20,26,18,27,18,6,24,3,,,,,,,,,,,,
14,18,6,18,30,3,7,13,,,,,,,,,,,,,,,
28,20,24,28,18,14,,,,,,,,,,,,,,,,,
36,18,26,12,18,33,24,26,6,14,,,,,,,,,,,,,
18,30,29,23,6,12,3,12,6,3,7,2,13,18,31,,,,,,,,
6,7,18,27,24,26,33,18,27,6,3,7,12,,,,,,,,,,
1,7,12,18,26,13,6,7,1,30,18,13,32,14,11,26,12,6,20,,,,
6,18,11,26,23,6,12,13,1,3,7,12,11,20,26,20,7,,,,,,
14,14,27,18,24,26,18,,,,,,,,,,,,,,,,
6,18,30,12,18,11,26,18,26,,,,,,,,,,,,,,
18,-1,32,2,6,18,27,24,3,14,17,12,12,,,,,,,,,,
36,18,30,26,,,,,,,,,,,,,,,,,,,
14,18,6,19,12,20,,,,,,,,,,,,,,,,,
3,18,30,20,7,6,12,27,6,14,14,,,,,,,,,,,,
18,30,19,13,1,13,1,12,19,12,,,,,,,,,,,,,
14,14,19,12,31,28,3,13,12,20,18,11,20,26,18,20,6,12,,,,,
6,7,18,30,6,18,6,12,12,12,12,20,30,7,12,,,,,,,,
18,30,20,28,12,6,3,7,13,32,26,1,12,24,26,6,20,,,,,,
14,11,26,20,24,18,6,3,13,,,,,,,,,,,,,,
20,18,11,26,7,24,26,6,3,12,3,14,18,30,28,,,,,,,,
18,11,26,6,18,30,3,12,6,3,13,,,,,,,,,,,,
12,27,18,30,6,18,30,7,13,6,3,12,,,,,,,,,,,
18,11,26,18,24,7,13,,,,,,,,,,,,,,,,
3,28,31,3,12,6,19,12,,,,,,,,,,,,,,,
6,18,30,13,26,12,18,14,14,14,1,14,14,,,,,,,,,,
18,27,18,27,,,,,,,,,,,,,,,,,,,
14,6,19,12,12,,,,,,,,,,,,,,,,,,
18,31,20,20,7,24,26,19,12,,,,,,,,,,,,,,
18,27,14,12,,,,,,,,,,,,,,,,,,,
36,18,28,24,26,1,26,,,,,,,,,,,,,,,,
1,18,11,26,24,26,23,6,14,12,14,6,31,20,26,18,6,3,,,,,
18,11,26,24,26,3,12,6,18,,,,,,,,,,,,,,
3,27,7,20,20,3,20,7,18,30,28,6,,,,,,,,,,,
3,30,18,,,,,,,,,,,,,,,,,,,,
18,30,7,18,30,6,19,12,3,12,,,,,,,,,,,,,
36,18,26,3,12,1,12,6,19,12,13,4,31,3,12,6,3,13,,,,,
6,18,30,20,26,18,26,1,18,11,26,18,29,24,18,,,,,,,,
14,24,26,18,7,12,,,,,,,,,,,,,,,,,
18,30,23,6,3,12,6,14,1,11,26,6,3,6,20,6,18,30,,,,,
18,30,20,26,6,3,31,18,30,12,1,20,6,14,14,1,18,18,11,26,,,
20,18,30,3,20,18,11,26,6,3,12,33,18,11,26,6,14,14,,,,,
12,20,29,24,26,18,6,28,3,12,12,,,,,,,,,,,,
18,27,18,6,6,12,18,27,18,24,26,7,6,14,14,,,,,,,,
18,27,18,14,27,7,19,12,6,12,,,,,,,,,,,,,
18,18,27,7,,,,,,,,,,,,,,,,,,,
18,27,20,1,27,,,,,,,,,,,,,,,,,,
20,31,3,12,18,27,24,3,7,13,,,,,,,,,,,,,
36,29,6,18,6,,,,,,,,,,,,,,,,,,
3,12,6,13,31,3,12,11,18,26,12,6,3,12,12,30,18,29,,,,,
18,11,26,18,3,14,12,,,,,,,,,,,,,,,,
6,18,30,18,11,26,7,18,11,26,12,24,14,1,26,23,,,,,,,
3,18,30,7,12,1,7,13,12,1,12,,,,,,,,,,,,
2,13,30,24,18,,,,,,,,,,,,,,,,,,
18,30,18,11,26,1,11,26,7,24,26,7,17,13,,,,,,,,,
12,18,27,19,12,6,14,7,20,,,,,,,,,,,,,,
18,30,29,28,6,3,6,18,3,7,2,13,1,18,11,26,18,,,,,,
18,11,26,18,26,6,19,13,1,26,18,3,3,7,9,,,,,,,,
6,18,30,24,26,18,-1,26,12,19,12,13,24,3,12,6,,,,,,,
18,11,20,21,7,13,6,3,12,,,,,,,,,,,,,,
18,11,26,7,24,26,23,12,6,3,12,1,12,14,6,3,9,,,,,,
18,11,26,20,24,18,6,20,6,18,30,12,,,,,,,,,,,
14,18,6,19,12,,,,,,,,,,,,,,,,,,
6,31,3,12,6,11,26,6,12,24,18,,,,,,,,,,,,
1,15,30,18,,,,,,,,,,,,,,,,,,,
36,18,27,12,20,6,7,13,24,26,,,,,,,,,,,,,
14,18,30,29,6,3,12,12,6,12,,,,,,,,,,,,,
12,11,26,32,13,18,31,24,26,13,,,,,,,,,,,,,
